Origin,Dest,CRSDepTime,CRSArrTime,DepDelay,FlightDate,Distance,LateAircraftDelay,WeatherDelay,day,month,hour,OriginCity,temperature_c,precip_mm,cloud_pct,wind_speed_mps
LAX,ORD,2350,600,41.0,2025-01-03,1744.0,0.0,0.0,3,1,23,Los Angeles,12.1,0.0,2.0,3.2
IAH,FLL,725,1054,109.0,2025-01-03,966.0,80.0,0.0,3,1,7,Houston,13.7,0.0,100.0,10.2
SEA,DEN,500,843,-6.0,2025-01-03,1024.0,0.0,0.0,3,1,5,Seattle,3.5,0.0,100.0,6.4
IAH,JAX,1849,2157,50.0,2025-01-03,817.0,34.0,0.0,3,1,18,Houston,20.6,0.0,98.0,7.6
IAH,CVG,2022,2344,108.0,2025-01-03,871.0,93.0,0.0,3,1,20,Houston,18.7,0.0,100.0,7.7
EWR,PBI,2058,2359,73.0,2025-01-03,1023.0,44.0,0.0,3,1,20,New York,0.8,0.0,100.0,9.6
DEN,SFO,1010,1201,53.0,2025-01-03,967.0,29.0,0.0,3,1,10,Denver,-4.5,0.0,98.0,2.1
SEA,ORD,2351,551,43.0,2025-01-03,1721.0,14.0,0.0,3,1,23,Seattle,5.5,0.0,81.0,3.5
ORD,SJU,900,1538,-3.0,2025-01-03,2072.0,0.0,0.0,3,1,9,Chicago,-5.3,0.0,13.0,18.8
EWR,IAD,1512,1630,-4.0,2025-01-03,212.0,0.0,0.0,3,1,15,New York,3.1,0.0,13.0,16.1
SAN,SFO,615,800,206.0,2025-01-03,447.0,191.0,15.0,3,1,6,San Diego,11.4,0.0,100.0,1.1
ORD,EWR,1542,1900,26.0,2025-01-03,719.0,0.0,0.0,3,1,15,Chicago,-4.6,0.0,1.0,19.0
MIA,ORD,1206,1440,0.0,2025-01-03,1197.0,0.0,0.0,3,1,12,Miami,21.5,0.0,97.0,7.5
IAH,SLC,1225,1454,42.0,2025-01-03,1195.0,28.0,0.0,3,1,12,Houston,16.3,0.0,33.0,9.6
EWR,IAH,1230,1535,193.0,2025-01-03,1400.0,101.0,0.0,3,1,12,New York,2.0,0.0,40.0,17.1
LAX,SFO,1820,1954,39.0,2025-01-03,337.0,35.0,0.0,3,1,18,Los Angeles,18.6,0.0,36.0,5.7
DEN,CMH,1750,2245,120.0,2025-01-03,1154.0,0.0,0.0,3,1,17,Denver,7.9,0.0,87.0,5.0
DEN,SLC,1140,1316,31.0,2025-01-03,391.0,0.0,0.0,3,1,11,Denver,-3.9,0.0,97.0,3.1
DEN,EWR,1620,2159,82.0,2025-01-03,1605.0,15.0,0.0,3,1,16,Denver,8.0,0.0,97.0,4.4
DEN,AUS,1750,2103,134.0,2025-01-03,775.0,123.0,0.0,3,1,17,Denver,7.9,0.0,87.0,5.0
IAH,IAD,1655,2051,10.0,2025-01-03,1190.0,0.0,0.0,3,1,16,Houston,20.4,0.0,54.0,8.4
ORD,BZN,2020,2249,63.0,2025-01-03,1185.0,27.0,0.0,3,1,20,Chicago,-5.9,0.0,0.0,16.3
IAH,LAS,1155,1325,-7.0,2025-01-03,1222.0,0.0,0.0,3,1,11,Houston,14.7,0.0,22.0,8.5
MIA,IAH,900,1105,84.0,2025-01-03,964.0,0.0,0.0,3,1,9,Miami,16.2,0.0,88.0,11.6
DEN,BOS,1350,1943,39.0,2025-01-03,1754.0,5.0,0.0,3,1,13,Denver,1.4,0.0,92.0,4.0
LAX,DEN,852,1221,-1.0,2025-01-03,862.0,0.0,0.0,3,1,8,Los Angeles,12.2,0.0,100.0,0.3
SAN,SFO,745,930,160.0,2025-01-03,447.0,152.0,0.0,3,1,7,San Diego,10.9,0.0,100.0,2.7
IAH,FLL,1829,2200,204.0,2025-01-03,966.0,0.0,0.0,3,1,18,Houston,20.6,0.0,98.0,7.6
PHX,LAX,2114,2148,38.0,2025-01-03,370.0,0.0,0.0,3,1,21,Phoenix,19.2,0.0,100.0,1.0
DEN,DTW,1102,1557,49.0,2025-01-03,1123.0,19.0,0.0,3,1,11,Denver,-3.9,0.0,97.0,3.1
IAH,GSP,2015,2328,47.0,2025-01-03,837.0,0.0,0.0,3,1,20,Houston,18.7,0.0,100.0,7.7
IAH,IAD,2007,2359,18.0,2025-01-03,1190.0,0.0,0.0,3,1,20,Houston,18.7,0.0,100.0,7.7
SAN,IAD,815,1558,238.0,2025-01-03,2253.0,238.0,0.0,3,1,8,San Diego,10.9,0.0,100.0,1.4
PHX,SFO,1040,1155,20.0,2025-01-03,651.0,0.0,0.0,3,1,10,Phoenix,8.2,0.0,100.0,6.4
PHX,IAH,1125,1504,23.0,2025-01-03,1009.0,0.0,0.0,3,1,11,Phoenix,8.8,0.0,96.0,7.1
EWR,PHX,1200,1523,22.0,2025-01-03,2133.0,15.0,0.0,3,1,12,New York,2.0,0.0,40.0,17.1
ORD,SAN,1942,2217,14.0,2025-01-03,1723.0,14.0,0.0,3,1,19,Chicago,-5.6,0.0,0.0,17.3
DEN,MKE,1011,1335,18.0,2025-01-03,896.0,13.0,0.0,3,1,10,Denver,-4.5,0.0,98.0,2.1
SAN,EWR,715,1531,417.0,2025-01-03,2425.0,408.0,2.0,3,1,7,San Diego,10.9,0.0,100.0,2.7
EWR,SAN,905,1216,66.0,2025-01-03,2425.0,19.0,0.0,3,1,9,New York,-0.6,0.0,3.0,11.4
EWR,DTW,2141,2346,91.0,2025-01-03,488.0,68.0,0.0,3,1,21,New York,-1.2,0.0,34.0,6.9
PHX,IAH,1325,1704,-4.0,2025-01-03,1009.0,0.0,0.0,3,1,13,Phoenix,13.7,0.0,100.0,6.5
DEN,ORD,750,1125,117.0,2025-01-03,888.0,0.0,0.0,3,1,7,Denver,-2.6,0.0,69.0,2.5
DEN,BNA,1325,1700,29.0,2025-01-03,1014.0,8.0,0.0,3,1,13,Denver,1.4,0.0,92.0,4.0
DEN,SFO,1335,1526,25.0,2025-01-03,967.0,0.0,0.0,3,1,13,Denver,1.4,0.0,92.0,4.0
PHX,EWR,28,700,125.0,2025-01-03,2133.0,99.0,0.0,3,1,0,Phoenix,16.2,0.0,0.0,2.8
EWR,DEN,2055,2315,48.0,2025-01-03,1605.0,48.0,0.0,3,1,20,New York,0.8,0.0,100.0,9.6
EWR,SFO,745,1107,45.0,2025-01-03,2565.0,22.0,0.0,3,1,7,New York,-1.9,0.0,2.0,11.6
ORD,PHL,1830,2140,47.0,2025-01-03,678.0,25.0,0.0,3,1,18,Chicago,-5.1,0.0,0.0,19.8
IAH,EGE,957,1203,33.0,2025-01-03,934.0,0.0,0.0,3,1,9,Houston,14.3,1.3,100.0,9.9
IAH,LAX,1620,1816,59.0,2025-01-03,1379.0,33.0,0.0,3,1,16,Houston,20.4,0.0,54.0,8.4
IAH,DEN,1450,1627,45.0,2025-01-03,862.0,0.0,0.0,3,1,14,Houston,18.1,0.0,100.0,9.0
ORD,SNA,1620,1856,54.0,2025-01-03,1726.0,30.0,0.0,3,1,16,Chicago,-4.5,0.0,13.0,20.1
PHX,DEN,1051,1245,10.0,2025-01-03,602.0,10.0,0.0,3,1,10,Phoenix,8.2,0.0,100.0,6.4
DEN,GJT,1115,1223,75.0,2025-01-03,212.0,71.0,0.0,3,1,11,Denver,-3.9,0.0,97.0,3.1
PHX,DEN,825,1020,42.0,2025-01-03,602.0,0.0,0.0,3,1,8,Phoenix,9.5,0.0,90.0,5.9
IAH,DEN,1821,2000,203.0,2025-01-03,862.0,109.0,0.0,3,1,18,Houston,20.6,0.0,98.0,7.6
DEN,LAX,745,924,-1.0,2025-01-03,862.0,0.0,0.0,3,1,7,Denver,-2.6,0.0,69.0,2.5
DEN,SLC,1720,1856,72.0,2025-01-03,391.0,3.0,0.0,3,1,17,Denver,7.9,0.0,87.0,5.0
IAH,HDN,950,1157,5.0,2025-01-03,985.0,0.0,0.0,3,1,9,Houston,14.3,1.3,100.0,9.9
LAX,MCO,1015,1803,23.0,2025-01-03,2218.0,0.0,0.0,3,1,10,Los Angeles,10.0,0.0,100.0,0.8
ORD,PHL,1430,1736,16.0,2025-01-03,678.0,0.0,0.0,3,1,14,Chicago,-5.1,0.0,5.0,17.4
DEN,RNO,1611,1739,60.0,2025-01-03,804.0,42.0,0.0,3,1,16,Denver,8.0,0.0,97.0,4.4
ORD,PDX,1300,1544,18.0,2025-01-03,1739.0,0.0,0.0,3,1,13,Chicago,-5.4,0.0,5.0,17.6
DEN,COS,2110,2203,91.0,2025-01-03,73.0,79.0,0.0,3,1,21,Denver,0.9,0.0,88.0,3.6
DEN,BZN,745,938,-3.0,2025-01-03,524.0,0.0,0.0,3,1,7,Denver,-2.6,0.0,69.0,2.5
ORD,SFO,1435,1730,45.0,2025-01-03,1846.0,32.0,0.0,3,1,14,Chicago,-5.1,0.0,5.0,17.4
DEN,PHL,950,1525,100.0,2025-01-03,1558.0,70.0,0.0,3,1,9,Denver,-4.1,0.0,90.0,2.7
LAX,IAD,1655,53,55.0,2025-01-03,2288.0,25.0,0.0,3,1,16,Los Angeles,17.9,0.0,97.0,4.2
IAH,SAN,1428,1605,152.0,2025-01-03,1303.0,0.0,0.0,3,1,14,Houston,18.1,0.0,100.0,9.0
DEN,SBP,1944,2127,63.0,2025-01-03,931.0,61.0,0.0,3,1,19,Denver,4.6,0.0,78.0,4.8
EWR,SJU,1941,36,28.0,2025-01-03,1608.0,24.0,0.0,3,1,19,New York,1.4,0.0,100.0,9.9
DEN,SBA,1125,1308,21.0,2025-01-03,916.0,0.0,0.0,3,1,11,Denver,-3.9,0.0,97.0,3.1
ORD,GRR,2135,2349,87.0,2025-01-03,137.0,77.0,0.0,3,1,21,Chicago,-6.5,0.0,0.0,15.7
EWR,MCO,1729,2030,36.0,2025-01-03,937.0,0.0,0.0,3,1,17,New York,2.7,0.0,80.0,10.3
IAH,AUS,2028,2130,124.0,2025-01-03,140.0,79.0,0.0,3,1,20,Houston,18.7,0.0,100.0,7.7
EWR,PBI,908,1217,-8.0,2025-01-03,1023.0,0.0,0.0,3,1,9,New York,-0.6,0.0,3.0,11.4
DEN,PIT,950,1454,135.0,2025-01-03,1290.0,107.0,0.0,3,1,9,Denver,-4.1,0.0,90.0,2.7
DEN,BOS,1745,2344,141.0,2025-01-03,1754.0,110.0,0.0,3,1,17,Denver,7.9,0.0,87.0,5.0
SAN,DEN,1300,1628,152.0,2025-01-03,853.0,152.0,0.0,3,1,13,San Diego,13.5,0.0,63.0,4.0
SAN,ORD,700,1311,315.0,2025-01-03,1723.0,300.0,13.0,3,1,7,San Diego,10.9,0.0,100.0,2.7
DEN,BZN,1135,1327,17.0,2025-01-03,524.0,6.0,0.0,3,1,11,Denver,-3.9,0.0,97.0,3.1
ORD,DEN,1245,1435,22.0,2025-01-03,888.0,19.0,0.0,3,1,12,Chicago,-5.9,0.0,26.0,18.0
DEN,PHX,745,949,-2.0,2025-01-03,602.0,0.0,0.0,3,1,7,Denver,-2.6,0.0,69.0,2.5
IAH,SAT,1822,1930,46.0,2025-01-03,191.0,0.0,0.0,3,1,18,Houston,20.6,0.0,98.0,7.6
DEN,MCI,2045,2328,144.0,2025-01-03,533.0,123.0,0.0,3,1,20,Denver,2.3,0.0,89.0,5.9
DEN,OMA,1755,2029,60.0,2025-01-03,472.0,13.0,0.0,3,1,17,Denver,7.9,0.0,87.0,5.0
ORD,PSP,1953,2226,28.0,2025-01-03,1651.0,22.0,0.0,3,1,19,Chicago,-5.6,0.0,0.0,17.3
DEN,MIA,1015,1615,116.0,2025-01-03,1709.0,103.0,0.0,3,1,10,Denver,-4.5,0.0,98.0,2.1
DEN,RDU,1730,2248,38.0,2025-01-03,1436.0,18.0,0.0,3,1,17,Denver,7.9,0.0,87.0,5.0
EWR,MCO,1125,1426,325.0,2025-01-03,937.0,304.0,0.0,3,1,11,New York,1.2,0.0,1.0,14.0
MIA,EWR,1726,2039,138.0,2025-01-03,1085.0,101.0,0.0,3,1,17,Miami,23.8,0.0,49.0,6.6
SAN,IAH,1350,1903,75.0,2025-01-03,1303.0,66.0,0.0,3,1,13,San Diego,13.5,0.0,63.0,4.0
DEN,RIC,1750,2312,85.0,2025-01-03,1482.0,71.0,0.0,3,1,17,Denver,7.9,0.0,87.0,5.0
EWR,PHX,1945,2315,21.0,2025-01-03,2133.0,20.0,0.0,3,1,19,New York,1.4,0.0,100.0,9.9
EWR,FLL,700,1012,32.0,2025-01-03,1065.0,19.0,0.0,3,1,7,New York,-1.9,0.0,2.0,11.6
EWR,MIA,1529,1848,-1.0,2025-01-03,1085.0,0.0,0.0,3,1,15,New York,3.1,0.0,13.0,16.1
DEN,MIA,1800,2358,49.0,2025-01-03,1709.0,0.0,0.0,3,1,18,Denver,7.4,0.0,94.0,4.6
DEN,BUR,1131,1309,69.0,2025-01-03,850.0,42.0,0.0,3,1,11,Denver,-3.9,0.0,97.0,3.1
EWR,CLE,1825,2010,3.0,2025-01-03,404.0,0.0,0.0,3,1,18,New York,1.8,0.0,92.0,9.6
DEN,DFW,940,1246,121.0,2025-01-03,641.0,0.0,0.0,3,1,9,Denver,-4.1,0.0,90.0,2.7
EWR,RSW,1635,1951,88.0,2025-01-03,1068.0,25.0,0.0,3,1,16,New York,3.1,0.0,100.0,15.6
EWR,SLC,2015,2326,7.0,2025-01-03,1969.0,0.0,0.0,3,1,20,New York,0.8,0.0,100.0,9.6
EWR,SEA,754,1110,45.0,2025-01-03,2402.0,35.0,0.0,3,1,7,New York,-1.9,0.0,2.0,11.6
EWR,DEN,1835,2101,92.0,2025-01-03,1605.0,81.0,0.0,3,1,18,New York,1.8,0.0,92.0,9.6
ORD,SMF,2005,2248,17.0,2025-01-03,1781.0,14.0,0.0,3,1,20,Chicago,-5.9,0.0,0.0,16.3
IAH,SAT,2017,2125,71.0,2025-01-03,191.0,0.0,0.0,3,1,20,Houston,18.7,0.0,100.0,7.7
ORD,PHX,2120,20,25.0,2025-01-03,1440.0,25.0,0.0,3,1,21,Chicago,-6.5,0.0,0.0,15.7
DEN,SNA,1135,1306,14.0,2025-01-03,846.0,0.0,0.0,3,1,11,Denver,-3.9,0.0,97.0,3.1
EWR,PBI,1130,1439,70.0,2025-01-03,1023.0,53.0,0.0,3,1,11,New York,1.2,0.0,1.0,14.0
BOS,DEN,1515,1805,47.0,2025-01-03,1754.0,16.0,0.0,3,1,15,Boston,2.1,0.0,46.0,25.4
DEN,SAN,1331,1501,67.0,2025-01-03,853.0,31.0,0.0,3,1,13,Denver,1.4,0.0,92.0,4.0
DEN,SFO,1559,1750,67.0,2025-01-03,967.0,35.0,0.0,3,1,15,Denver,7.4,0.0,91.0,5.0
DEN,LAS,1625,1731,158.0,2025-01-03,628.0,136.0,0.0,3,1,16,Denver,8.0,0.0,97.0,4.4
DEN,PSP,1115,1238,59.0,2025-01-03,776.0,52.0,0.0,3,1,11,Denver,-3.9,0.0,97.0,3.1
DEN,SAN,1607,1737,40.0,2025-01-03,853.0,0.0,0.0,3,1,16,Denver,8.0,0.0,97.0,4.4
ATL,SFO,1754,2027,89.0,2025-01-03,2139.0,72.0,0.0,3,1,17,Atlanta,8.7,0.0,10.0,22.7
PHX,DEN,1304,1459,64.0,2025-01-03,602.0,41.0,0.0,3,1,13,Phoenix,13.7,0.0,100.0,6.5
DEN,PDX,746,942,15.0,2025-01-03,991.0,0.0,0.0,3,1,7,Denver,-2.6,0.0,69.0,2.5
DEN,SDF,1740,2215,59.0,2025-01-03,1024.0,27.0,0.0,3,1,17,Denver,7.9,0.0,87.0,5.0
DEN,CID,1059,1357,75.0,2025-01-03,692.0,53.0,0.0,3,1,10,Denver,-4.5,0.0,98.0,2.1
DEN,EWR,1115,1659,63.0,2025-01-03,1605.0,0.0,0.0,3,1,11,Denver,-3.9,0.0,97.0,3.1
MIA,EWR,2001,2314,14.0,2025-01-03,1085.0,1.0,0.0,3,1,20,Miami,19.8,0.0,46.0,17.9
DEN,DTW,1755,2250,51.0,2025-01-03,1123.0,28.0,0.0,3,1,17,Denver,7.9,0.0,87.0,5.0
ORD,EWR,903,1221,44.0,2025-01-03,719.0,0.0,0.0,3,1,9,Chicago,-5.3,0.0,13.0,18.8
DEN,BNA,945,1323,185.0,2025-01-03,1014.0,146.0,0.0,3,1,9,Denver,-4.1,0.0,90.0,2.7
EWR,SRQ,2051,2359,74.0,2025-01-03,1034.0,50.0,0.0,3,1,20,New York,0.8,0.0,100.0,9.6
IAH,ORD,1200,1440,9.0,2025-01-03,925.0,9.0,0.0,3,1,12,Houston,16.3,0.0,33.0,9.6
DEN,BOI,1126,1334,64.0,2025-01-03,649.0,31.0,0.0,3,1,11,Denver,-3.9,0.0,97.0,3.1
DEN,MSO,1930,2147,68.0,2025-01-03,679.0,34.0,0.0,3,1,19,Denver,4.6,0.0,78.0,4.8
SAN,IAH,800,1313,162.0,2025-01-03,1303.0,154.0,8.0,3,1,8,San Diego,10.9,0.0,100.0,1.4
DEN,BOS,1610,2200,41.0,2025-01-03,1754.0,9.0,0.0,3,1,16,Denver,8.0,0.0,97.0,4.4
DEN,LAX,1127,1303,389.0,2025-01-03,862.0,375.0,0.0,3,1,11,Denver,-3.9,0.0,97.0,3.1
MIA,SFO,820,1153,50.0,2025-01-03,2585.0,10.0,0.0,3,1,8,Miami,15.4,0.0,100.0,14.4
DEN,RAP,1957,2114,52.0,2025-01-03,300.0,29.0,0.0,3,1,19,Denver,4.6,0.0,78.0,4.8
DEN,CHS,945,1504,30.0,2025-01-03,1449.0,0.0,0.0,3,1,9,Denver,-4.1,0.0,90.0,2.7
DEN,IAD,1607,2125,3.0,2025-01-03,1452.0,0.0,0.0,3,1,16,Denver,8.0,0.0,97.0,4.4
IAH,FLL,1202,1533,32.0,2025-01-03,966.0,0.0,0.0,3,1,12,Houston,16.3,0.0,33.0,9.6
IAH,PBI,1825,2153,24.0,2025-01-03,956.0,18.0,0.0,3,1,18,Houston,20.6,0.0,98.0,7.6
EWR,BOS,2045,2200,43.0,2025-01-03,200.0,0.0,0.0,3,1,20,New York,0.8,0.0,100.0,9.6
EWR,SEA,2015,2334,74.0,2025-01-03,2402.0,24.0,0.0,3,1,20,New York,0.8,0.0,100.0,9.6
EWR,SAT,1141,1507,51.0,2025-01-03,1569.0,30.0,0.0,3,1,11,New York,1.2,0.0,1.0,14.0
ORD,DEN,2020,2213,2.0,2025-01-03,888.0,0.0,0.0,3,1,20,Chicago,-5.9,0.0,0.0,16.3
DEN,SAN,2050,2220,13.0,2025-01-03,853.0,0.0,0.0,3,1,20,Denver,2.3,0.0,89.0,5.9
EWR,TPA,1545,1849,26.0,2025-01-03,997.0,25.0,0.0,3,1,15,New York,3.1,0.0,13.0,16.1
DEN,SFO,915,1106,122.0,2025-01-03,967.0,104.0,0.0,3,1,9,Denver,-4.1,0.0,90.0,2.7
IAH,CLE,1635,2020,-2.0,2025-01-03,1091.0,0.0,0.0,3,1,16,Houston,20.4,0.0,54.0,8.4
DEN,MSP,1325,1619,167.0,2025-01-03,680.0,151.0,0.0,3,1,13,Denver,1.4,0.0,92.0,4.0
BOS,IAD,1410,1556,-4.0,2025-01-03,413.0,0.0,0.0,3,1,14,Boston,2.1,0.0,63.0,27.6
DEN,RNO,1945,2113,36.0,2025-01-03,804.0,0.0,0.0,3,1,19,Denver,4.6,0.0,78.0,4.8
EWR,PBI,1859,2209,255.0,2025-01-03,1023.0,232.0,0.0,3,1,18,New York,1.8,0.0,92.0,9.6
DEN,PHX,950,1156,76.0,2025-01-03,602.0,0.0,0.0,3,1,9,Denver,-4.1,0.0,90.0,2.7
ORD,DEN,710,900,-3.0,2025-01-03,888.0,0.0,0.0,3,1,7,Chicago,-5.1,0.0,100.0,18.7
DEN,BWI,1804,2328,93.0,2025-01-03,1491.0,74.0,0.0,3,1,18,Denver,7.4,0.0,94.0,4.6
DEN,ABQ,1115,1238,33.0,2025-01-03,349.0,0.0,0.0,3,1,11,Denver,-3.9,0.0,97.0,3.1
DEN,BIL,1135,1314,75.0,2025-01-03,455.0,0.0,0.0,3,1,11,Denver,-3.9,0.0,97.0,3.1
DEN,SDF,953,1434,154.0,2025-01-03,1024.0,103.0,0.0,3,1,9,Denver,-4.1,0.0,90.0,2.7
ORD,SJU,1420,2055,19.0,2025-01-03,2072.0,0.0,0.0,3,1,14,Chicago,-5.1,0.0,5.0,17.4
SAN,DEN,1610,1938,47.0,2025-01-03,853.0,17.0,0.0,3,1,16,San Diego,18.3,0.0,94.0,7.1
EWR,PWM,2159,2320,39.0,2025-01-03,284.0,31.0,0.0,3,1,21,New York,-1.2,0.0,34.0,6.9
DEN,BZN,1438,1631,65.0,2025-01-03,524.0,0.0,0.0,3,1,14,Denver,4.9,0.0,95.0,6.0
ORD,SLC,2000,2240,16.0,2025-01-03,1250.0,0.0,0.0,3,1,20,Chicago,-5.9,0.0,0.0,16.3
EWR,ORD,1713,1855,45.0,2025-01-03,719.0,29.0,0.0,3,1,17,New York,2.7,0.0,80.0,10.3
ORD,SAN,910,1148,133.0,2025-01-03,1723.0,0.0,0.0,3,1,9,Chicago,-5.3,0.0,13.0,18.8
ORD,SJC,2000,2249,37.0,2025-01-03,1829.0,33.0,0.0,3,1,20,Chicago,-5.9,0.0,0.0,16.3
DEN,STL,940,1248,113.0,2025-01-03,770.0,17.0,0.0,3,1,9,Denver,-4.1,0.0,90.0,2.7
DEN,PDX,1145,1340,99.0,2025-01-03,991.0,4.0,0.0,3,1,11,Denver,-3.9,0.0,97.0,3.1
DEN,PHX,1637,1840,43.0,2025-01-03,602.0,30.0,0.0,3,1,16,Denver,8.0,0.0,97.0,4.4
DEN,MSO,1115,1329,81.0,2025-01-03,679.0,66.0,0.0,3,1,11,Denver,-3.9,0.0,97.0,3.1
LAX,CLE,2134,507,54.0,2025-01-03,2052.0,42.0,0.0,3,1,21,Los Angeles,15.5,0.0,0.0,4.6
ORD,DSM,2020,2152,10.0,2025-01-03,299.0,0.0,0.0,3,1,20,Chicago,-5.9,0.0,0.0,16.3
DEN,CLT,1740,2254,76.0,2025-01-03,1337.0,35.0,0.0,3,1,17,Denver,7.9,0.0,87.0,5.0
IAH,SLC,2035,2304,77.0,2025-01-03,1195.0,20.0,0.0,3,1,20,Houston,18.7,0.0,100.0,7.7
PHX,DEN,700,854,164.0,2025-01-03,602.0,0.0,0.0,3,1,7,Phoenix,9.8,0.0,98.0,6.0
EWR,BOS,1523,1633,7.0,2025-01-03,200.0,0.0,0.0,3,1,15,New York,3.1,0.0,13.0,16.1
EWR,MIA,1727,2046,50.0,2025-01-03,1085.0,24.0,0.0,3,1,17,New York,2.7,0.0,80.0,10.3
EWR,IAH,1000,1313,49.0,2025-01-03,1400.0,24.0,0.0,3,1,10,New York,0.3,0.0,0.0,11.1
BOS,EWR,730,858,90.0,2025-01-03,200.0,0.0,0.0,3,1,7,Boston,-1.2,0.0,84.0,20.0
EWR,BQN,1905,2357,70.0,2025-01-03,1585.0,64.0,0.0,3,1,19,New York,1.4,0.0,100.0,9.9
DEN,BOS,805,1402,0.0,2025-01-03,1754.0,0.0,0.0,3,1,8,Denver,-3.3,0.0,89.0,2.1
SAN,IAH,1716,2229,129.0,2025-01-03,1303.0,98.0,0.0,3,1,17,San Diego,17.2,0.0,48.0,9.4
EWR,DEN,1230,1451,59.0,2025-01-03,1605.0,52.0,0.0,3,1,12,New York,2.0,0.0,40.0,17.1
IAH,CLE,1820,2205,22.0,2025-01-03,1091.0,0.0,0.0,3,1,18,Houston,20.6,0.0,98.0,7.6
DEN,SAN,1920,2050,23.0,2025-01-03,853.0,0.0,0.0,3,1,19,Denver,4.6,0.0,78.0,4.8
ORD,EWR,1814,2129,57.0,2025-01-03,719.0,0.0,0.0,3,1,18,Chicago,-5.1,0.0,0.0,19.8
ORD,OMA,2018,2159,8.0,2025-01-03,416.0,0.0,0.0,3,1,20,Chicago,-5.9,0.0,0.0,16.3
DEN,LAX,2123,2300,168.0,2025-01-03,862.0,157.0,0.0,3,1,21,Denver,0.9,0.0,88.0,3.6
DEN,DRO,1939,2054,80.0,2025-01-03,251.0,51.0,0.0,3,1,19,Denver,4.6,0.0,78.0,4.8
EWR,FLL,1930,2245,66.0,2025-01-03,1065.0,35.0,0.0,3,1,19,New York,1.4,0.0,100.0,9.9
ORD,MIA,1835,2259,50.0,2025-01-03,1197.0,18.0,0.0,3,1,18,Chicago,-5.1,0.0,0.0,19.8
EWR,ATL,2111,2346,115.0,2025-01-03,746.0,79.0,0.0,3,1,21,New York,-1.2,0.0,34.0,6.9
ORD,SAN,1400,1633,79.0,2025-01-03,1723.0,0.0,0.0,3,1,14,Chicago,-5.1,0.0,5.0,17.4
EWR,CHS,1617,1833,40.0,2025-01-03,628.0,8.0,0.0,3,1,16,New York,3.1,0.0,100.0,15.6
DEN,ABQ,2037,2200,17.0,2025-01-03,349.0,0.0,0.0,3,1,20,Denver,2.3,0.0,89.0,5.9
ORD,RNO,2018,2232,129.0,2025-01-03,1671.0,31.0,0.0,3,1,20,Chicago,-5.9,0.0,0.0,16.3
EWR,DEN,630,857,-3.0,2025-01-03,1605.0,0.0,0.0,3,1,6,New York,-1.7,0.0,4.0,13.0
DEN,IAH,1923,2249,66.0,2025-01-03,862.0,34.0,0.0,3,1,19,Denver,4.6,0.0,78.0,4.8
IAH,MSY,1650,1804,39.0,2025-01-03,305.0,0.0,0.0,3,1,16,Houston,20.4,0.0,54.0,8.4
SAN,SFO,1913,2058,34.0,2025-01-03,447.0,34.0,0.0,3,1,19,San Diego,14.7,0.0,100.0,10.5
DEN,FLL,1804,2359,55.0,2025-01-03,1703.0,32.0,0.0,3,1,18,Denver,7.4,0.0,94.0,4.6
EWR,MIA,1005,1324,27.0,2025-01-03,1085.0,6.0,0.0,3,1,10,New York,0.3,0.0,0.0,11.1
DEN,ONT,1115,1240,38.0,2025-01-03,819.0,27.0,0.0,3,1,11,Denver,-3.9,0.0,97.0,3.1
ORD,PDX,2000,2245,55.0,2025-01-03,1739.0,0.0,0.0,3,1,20,Chicago,-5.9,0.0,0.0,16.3
IAH,ORD,631,917,-3.0,2025-01-03,925.0,0.0,0.0,3,1,6,Houston,13.8,0.0,100.0,8.2
DEN,MIA,2359,557,65.0,2025-01-03,1709.0,35.0,0.0,3,1,23,Denver,-0.0,0.0,82.0,6.4
DEN,FCA,1349,1613,177.0,2025-01-03,752.0,128.0,0.0,3,1,13,Denver,1.4,0.0,92.0,4.0
BOS,IAH,1645,2028,377.0,2025-01-03,1597.0,0.0,0.0,3,1,16,Boston,1.7,0.0,41.0,23.0
DEN,HDN,1325,1427,135.0,2025-01-03,141.0,118.0,0.0,3,1,13,Denver,1.4,0.0,92.0,4.0
DEN,SLC,1545,1721,41.0,2025-01-03,391.0,0.0,0.0,3,1,15,Denver,7.4,0.0,91.0,5.0
SAN,EWR,1325,2146,46.0,2025-01-03,2425.0,29.0,0.0,3,1,13,San Diego,13.5,0.0,63.0,4.0
DEN,SEA,1155,1400,63.0,2025-01-03,1024.0,31.0,0.0,3,1,11,Denver,-3.9,0.0,97.0,3.1
DEN,BNA,2024,2359,44.0,2025-01-03,1014.0,0.0,0.0,3,1,20,Denver,2.3,0.0,89.0,5.9
ORD,HDN,845,1053,11.0,2025-01-03,1009.0,0.0,0.0,3,1,8,Chicago,-5.0,0.0,99.0,19.2
DEN,SEA,1905,2110,47.0,2025-01-03,1024.0,0.0,0.0,3,1,19,Denver,4.6,0.0,78.0,4.8
DEN,IAH,1344,1714,64.0,2025-01-03,862.0,35.0,0.0,3,1,13,Denver,1.4,0.0,92.0,4.0
DEN,FLL,1325,1917,229.0,2025-01-03,1703.0,52.0,0.0,3,1,13,Denver,1.4,0.0,92.0,4.0
DEN,GRR,1830,2307,45.0,2025-01-03,1015.0,24.0,0.0,3,1,18,Denver,7.4,0.0,94.0,4.6
